version,table,ordinal,column,type,nullable,is_pk
v5.6,MTPASA_CONSTRAINTSOLUTION,5,LDCBLOCK,"numeric(3,0)",0,1
v5.6,MTPASA_CONSTRAINTSOLUTION,6,CONSTRAINTID,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTSOLUTION,7,CAPACITYRHS,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTSOLUTION,8,CAPACITYMARGINALVALUE,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTSOLUTION,9,CAPACITYVIOLATIONDEGREE,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTSOLUTION,10,LASTCHANGED,datetime,1,0
v5.6,MTPASA_CONSTRAINTSUMMARY,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,4,DEMAND_POE_TYPE,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,5,DAY,datetime,0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,6,CONSTRAINTID,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,7,EFFECTIVEDATE,datetime,1,0
v5.6,MTPASA_CONSTRAINTSUMMARY,8,VERSIONNO,"numeric(3,0)",1,0
v5.6,MTPASA_CONSTRAINTSUMMARY,9,AGGREGATION_PERIOD,varchar(20),0,1
v5.6,MTPASA_CONSTRAINTSUMMARY,10,CONSTRAINTHOURSBINDING,"numeric(12,2)",1,0
v5.6,MTPASA_CONSTRAINTSUMMARY,11,LASTCHANGED,datetime,1,0
v5.6,MTPASA_DUIDAVAILABILITY,1,PUBLISH_DATETIME,datetime,0,1
v5.6,MTPASA_DUIDAVAILABILITY,2,DAY,datetime,0,1
v5.6,MTPASA_DUIDAVAILABILITY,3,REGIONID,varchar(20),0,1
v5.6,MTPASA_DUIDAVAILABILITY,4,DUID,varchar(20),0,1
v5.6,MTPASA_DUIDAVAILABILITY,5,PASAAVAILABILITY,"numeric(12,0)",1,0
v5.6,MTPASA_DUIDAVAILABILITY,6,LATEST_OFFER_DATETIME,datetime,1,0
v5.6,MTPASA_DUIDAVAILABILITY,7,LASTCHANGED,datetime,1,0
v5.6,MTPASA_DUIDAVAILABILITY,8,CARRYOVERSTATUS,"numeric(1,0)",1,0
v5.6,MTPASA_DUIDAVAILABILITY,9,PASAUNITSTATE,varchar(20),1,0
v5.6,MTPASA_DUIDAVAILABILITY,10,PASARECALLTIME,numeric(4),1,0
v5.6,MTPASA_INTERCONNECTORRESULT,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_INTERCONNECTORRESULT,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_INTERCONNECTORRESULT,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_INTERCONNECTORRESULT,4,DEMAND_POE_TYPE,varchar(20),0,1
v5.6,MTPASA_INTERCONNECTORRESULT,5,DAY,datetime,0,1
v5.6,MTPASA_INTERCONNECTORRESULT,6,INTERCONNECTORID,varchar(20),0,1
v5.6,MTPASA_INTERCONNECTORRESULT,7,PERIODID,"numeric(3,0)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,8,FLOW90,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,9,FLOW50,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,10,FLOW10,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,11,PROBABILITYOFBINDINGEXPORT,"numeric(8,5)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,12,PROBABILITYOFBINDINGIMPORT,"numeric(8,5)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,13,CALCULATEDEXPORTLIMIT,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,14,CALCULATEDIMPORTLIMIT,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORRESULT,15,LASTCHANGED,datetime,1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_INTERCONNECTORSOLUTION,2,RUN_NO,"numeric(3,0)",0,1
v5.6,MTPASA_INTERCONNECTORSOLUTION,3,ENERGYBLOCK,datetime,0,1
v5.6,MTPASA_INTERCONNECTORSOLUTION,4,DAY,datetime,0,1
v5.6,MTPASA_INTERCONNECTORSOLUTION,5,LDCBLOCK,"numeric(3,0)",0,1
v5.6,MTPASA_INTERCONNECTORSOLUTION,6,INTERCONNECTORID,varchar(10),0,1
v5.6,MTPASA_INTERCONNECTORSOLUTION,7,CAPACITYMWFLOW,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,8,CAPACITYMARGINALVALUE,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,9,CAPACITYVIOLATIONDEGREE,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,10,CALCULATEDEXPORTLIMIT,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,11,CALCULATEDIMPORTLIMIT,"numeric(12,2)",1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,12,LASTCHANGED,datetime,1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,13,EXPORTLIMITCONSTRAINTID,varchar(20),1,0
v5.6,MTPASA_INTERCONNECTORSOLUTION,14,IMPORTLIMITCONSTRAINTID,varchar(20),1,0
v5.6,MTPASA_INTERMITTENT_AVAIL,1,TRADINGDATE,datetime,0,1
v5.6,MTPASA_INTERMITTENT_AVAIL,2,DUID,varchar(20),0,1
v5.6,MTPASA_INTERMITTENT_AVAIL,3,OFFERDATETIME,datetime,0,1
v5.6,MTPASA_INTERMITTENT_AVAIL,4,CLUSTERID,varchar(20),0,1
v5.6,MTPASA_INTERMITTENT_AVAIL,5,LASTCHANGED,datetime,1,0
v5.6,MTPASA_INTERMITTENT_AVAIL,6,ELEMENTS_UNAVAILABLE,"numeric(5,0)",1,0
v5.6,MTPASA_INTERMITTENT_AVAIL,7,ELEMENTS_AVAILABLE,"numeric(5,0)",1,0
v5.6,MTPASA_INTERMITTENT_LIMIT,1,TRADINGDATE,datetime,0,1
v5.6,MTPASA_INTERMITTENT_LIMIT,2,DUID,varchar(20),0,1
v5.6,MTPASA_INTERMITTENT_LIMIT,3,OFFERDATETIME,datetime,0,1
v5.6,MTPASA_INTERMITTENT_LIMIT,4,LASTCHANGED,datetime,1,0
v5.6,MTPASA_INTERMITTENT_LIMIT,5,UPPERMWLIMIT,numeric(6),1,0
v5.6,MTPASA_INTERMITTENT_LIMIT,6,AUTHORISEDBYUSER,varchar(20),1,0
v5.6,MTPASA_INTERMITTENT_LIMIT,7,AUTHORISEDBYPARTICIPANTID,varchar(20),1,0
v5.6,MTPASA_LOLPRESULT,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_LOLPRESULT,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_LOLPRESULT,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_LOLPRESULT,4,DAY,datetime,0,1
v5.6,MTPASA_LOLPRESULT,5,REGIONID,varchar(20),0,1
v5.6,MTPASA_LOLPRESULT,6,WORST_INTERVAL_PERIODID,"numeric(3,0)",1,0
v5.6,MTPASA_LOLPRESULT,7,WORST_INTERVAL_DEMAND,"numeric(12,2)",1,0
v5.6,MTPASA_LOLPRESULT,8,WORST_INTERVAL_INTGEN,"numeric(12,2)",1,0
v5.6,MTPASA_LOLPRESULT,9,WORST_INTERVAL_DSP,"numeric(12,2)",1,0
v5.6,MTPASA_LOLPRESULT,10,LOSSOFLOADPROBABILITY,"numeric(8,5)",1,0
v5.6,MTPASA_LOLPRESULT,11,LOSSOFLOADMAGNITUDE,varchar(20),1,0
v5.6,MTPASA_LOLPRESULT,12,LASTCHANGED,datetime,1,0
v5.6,MTPASA_OFFERDATA,1,PARTICIPANTID,varchar(20),0,1
v5.6,MTPASA_OFFERDATA,2,OFFERDATETIME,datetime,0,1
v5.6,MTPASA_OFFERDATA,3,UNITID,varchar(20),0,1
v5.6,MTPASA_OFFERDATA,4,EFFECTIVEDATE,datetime,0,1
v5.6,MTPASA_OFFERDATA,5,ENERGY,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,6,CAPACITY1,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,7,CAPACITY2,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,8,CAPACITY3,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,9,CAPACITY4,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,10,CAPACITY5,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,11,CAPACITY6,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,12,CAPACITY7,numeric(9),1,0
v5.6,MTPASA_OFFERDATA,13,LASTCHANGED,datetime,1,0
v5.6,MTPASA_OFFERDATA,14,UNITSTATE1,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,15,UNITSTATE2,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,16,UNITSTATE3,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,17,UNITSTATE4,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,18,UNITSTATE5,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,19,UNITSTATE6,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,20,UNITSTATE7,varchar(20),1,0
v5.6,MTPASA_OFFERDATA,21,RECALLTIME1,numeric(4),1,0
v5.6,MTPASA_OFFERDATA,22,RECALLTIME2,numeric(4),1,0
v5.6,MTPASA_OFFERDATA,23,RECALLTIME3,numeric(4),1,0
v5.6,MTPASA_OFFERDATA,24,RECALLTIME4,numeric(4),1,0
v5.6,MTPASA_OFFERDATA,25,RECALLTIME5,numeric(4),1,0
v5.6,MTPASA_OFFERDATA,26,RECALLTIME6,numeric(4),1,0
v5.6,MTPASA_OFFERDATA,27,RECALLTIME7,numeric(4),1,0
v5.6,MTPASA_OFFERFILETRK,1,PARTICIPANTID,varchar(20),0,1
v5.6,MTPASA_OFFERFILETRK,2,OFFERDATETIME,datetime,0,1
v5.6,MTPASA_OFFERFILETRK,3,FILENAME,varchar(200),1,0
v5.6,MTPASA_REGIONAVAILABILITY,1,PUBLISH_DATETIME,datetime,0,1
v5.6,MTPASA_REGIONAVAILABILITY,2,DAY,datetime,0,1
v5.6,MTPASA_REGIONAVAILABILITY,3,REGIONID,varchar(20),0,1
v5.6,MTPASA_REGIONAVAILABILITY,4,PASAAVAILABILITY_SCHEDULED,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,5,LATEST_OFFER_DATETIME,datetime,1,0
v5.6,MTPASA_REGIONAVAILABILITY,6,ENERGYUNCONSTRAINEDCAPACITY,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,7,ENERGYCONSTRAINEDCAPACITY,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,8,NONSCHEDULEDGENERATION,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,9,DEMAND10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,10,DEMAND50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,11,ENERGYREQDEMAND10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,12,ENERGYREQDEMAND50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,13,LASTCHANGED,datetime,1,0
v5.6,MTPASA_REGIONAVAILABILITY,14,DEMAND10MIN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,15,DEMAND10MAX,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,16,DEMAND50MIN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,17,DEMAND50MAX,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONAVAILABILITY,18,CARRYOVERCAPACITY,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONAVAIL_TRK,1,PUBLISH_DATETIME,datetime,0,1
v5.6,MTPASA_REGIONAVAIL_TRK,2,STARTDATE,datetime,1,0
v5.6,MTPASA_REGIONAVAIL_TRK,3,ENDDATE,datetime,1,0
v5.6,MTPASA_REGIONAVAIL_TRK,4,LATEST_OFFER_DATETIME,datetime,1,0
v5.6,MTPASA_REGIONITERATION,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_REGIONITERATION,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_REGIONITERATION,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_REGIONITERATION,4,DEMAND_POE_TYPE,varchar(20),0,1
v5.6,MTPASA_REGIONITERATION,5,AGGREGATION_PERIOD,varchar(20),0,1
v5.6,MTPASA_REGIONITERATION,6,PERIOD_ENDING,datetime,0,1
v5.6,MTPASA_REGIONITERATION,7,REGIONID,varchar(20),0,1
v5.6,MTPASA_REGIONITERATION,8,USE_ITERATION_ID,numeric(5),0,1
v5.6,MTPASA_REGIONITERATION,9,USE_ITERATION_EVENT_NUMBER,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONITERATION,10,USE_ITERATION_EVENT_AVERAGE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONITERATION,11,LASTCHANGED,datetime,1,0
v5.6,MTPASA_REGIONRESULT,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_REGIONRESULT,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_REGIONRESULT,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_REGIONRESULT,4,DEMAND_POE_TYPE,varchar(20),0,1
v5.6,MTPASA_REGIONRESULT,5,DAY,datetime,0,1
v5.6,MTPASA_REGIONRESULT,6,REGIONID,varchar(20),0,1
v5.6,MTPASA_REGIONRESULT,7,PERIODID,"numeric(3,0)",1,0
v5.6,MTPASA_REGIONRESULT,8,DEMAND,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,9,AGGREGATEINSTALLEDCAPACITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,10,NUMBEROFITERATIONS,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,11,USE_NUMBEROFITERATIONS,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,12,USE_MAX,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,13,USE_UPPERQUARTILE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,14,USE_MEDIAN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,15,USE_LOWERQUARTILE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,16,USE_MIN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,17,USE_AVERAGE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,18,USE_EVENT_AVERAGE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,19,TOTALSCHEDULEDGEN90,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,20,TOTALSCHEDULEDGEN50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,21,TOTALSCHEDULEDGEN10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,22,TOTALINTERMITTENTGEN90,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,23,TOTALINTERMITTENTGEN50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,24,TOTALINTERMITTENTGEN10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,25,DEMANDSIDEPARTICIPATION90,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,26,DEMANDSIDEPARTICIPATION50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,27,DEMANDSIDEPARTICIPATION10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,28,LASTCHANGED,datetime,1,0
v5.6,MTPASA_REGIONRESULT,29,TOTALSEMISCHEDULEGEN90,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,30,TOTALSEMISCHEDULEGEN50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,31,TOTALSEMISCHEDULEGEN10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,32,TOTALAVAILABLEGENMIN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,33,TOTALAVAILABLEGEN10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,34,TOTALAVAILABLEGEN50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,35,TOTALAVAILABLEGEN90,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONRESULT,36,TOTALAVAILABLEGENMAX,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_REGIONSOLUTION,2,RUN_NO,"numeric(3,0)",0,1
v5.6,MTPASA_REGIONSOLUTION,3,ENERGYBLOCK,datetime,0,1
v5.6,MTPASA_REGIONSOLUTION,4,DAY,datetime,0,1
v5.6,MTPASA_REGIONSOLUTION,5,LDCBLOCK,"numeric(3,0)",0,1
v5.6,MTPASA_REGIONSOLUTION,6,REGIONID,varchar(10),0,1
v5.6,MTPASA_REGIONSOLUTION,7,DEMAND10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,8,RESERVEREQ,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,9,CAPACITYREQ,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,10,ENERGYREQDEMAND10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,11,UNCONSTRAINEDCAPACITY,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONSOLUTION,12,CONSTRAINEDCAPACITY,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONSOLUTION,13,NETINTERCHANGEUNDERSCARCITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,14,SURPLUSCAPACITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,15,SURPLUSRESERVE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,16,RESERVECONDITION,"numeric(1,0)",1,0
v5.6,MTPASA_REGIONSOLUTION,17,MAXSURPLUSRESERVE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,18,MAXSPARECAPACITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,19,LORCONDITION,"numeric(1,0)",1,0
v5.6,MTPASA_REGIONSOLUTION,20,AGGREGATECAPACITYAVAILABLE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,21,AGGREGATESCHEDULEDLOAD,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,22,LASTCHANGED,datetime,1,0
v5.6,MTPASA_REGIONSOLUTION,23,AGGREGATEPASAAVAILABILITY,"numeric(12,0)",1,0
v5.6,MTPASA_REGIONSOLUTION,24,CALCULATEDLOR1LEVEL,"numeric(16,6)",1,0
v5.6,MTPASA_REGIONSOLUTION,25,CALCULATEDLOR2LEVEL,"numeric(16,6)",1,0
v5.6,MTPASA_REGIONSOLUTION,26,MSRNETINTERCHANGEUNDERSCARCITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,27,LORNETINTERCHANGEUNDERSCARCITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,28,TOTALINTERMITTENTGENERATION,"numeric(15,5)",1,0
v5.6,MTPASA_REGIONSOLUTION,29,DEMAND50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,30,DEMAND_AND_NONSCHEDGEN,"numeric(15,5)",1,0
v5.6,MTPASA_REGIONSOLUTION,31,UIGF,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,32,SEMISCHEDULEDCAPACITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,33,LOR_SEMISCHEDULEDCAPACITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,34,DEFICITRESERVE,"numeric(16,6)",1,0
v5.6,MTPASA_REGIONSOLUTION,35,MAXUSEFULRESPONSE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,36,MURNETINTERCHANGEUNDERSCARCITY,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSOLUTION,37,LORTOTALINTERMITTENTGENERATION,"numeric(15,5)",1,0
v5.6,MTPASA_REGIONSOLUTION,38,ENERGYREQDEMAND50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_REGIONSUMMARY,2,RUN_NO,numeric(4),0,1
v5.6,MTPASA_REGIONSUMMARY,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_REGIONSUMMARY,4,DEMAND_POE_TYPE,varchar(20),0,1
v5.6,MTPASA_REGIONSUMMARY,5,AGGREGATION_PERIOD,varchar(20),0,1
v5.6,MTPASA_REGIONSUMMARY,6,PERIOD_ENDING,datetime,0,1
v5.6,MTPASA_REGIONSUMMARY,7,REGIONID,varchar(20),0,1
v5.6,MTPASA_REGIONSUMMARY,8,NATIVEDEMAND,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,9,USE_PERCENTILE10,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,10,USE_PERCENTILE20,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,11,USE_PERCENTILE30,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,12,USE_PERCENTILE40,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,13,USE_PERCENTILE50,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,14,USE_PERCENTILE60,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,15,USE_PERCENTILE70,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,16,USE_PERCENTILE80,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,17,USE_PERCENTILE90,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,18,USE_PERCENTILE100,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,19,USE_AVERAGE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,20,NUMBEROFITERATIONS,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,21,USE_NUMBEROFITERATIONS,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,22,USE_EVENT_MAX,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,23,USE_EVENT_UPPERQUARTILE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,24,USE_EVENT_MEDIAN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,25,USE_EVENT_LOWERQUARTILE,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,26,USE_EVENT_MIN,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,27,WEIGHT,"numeric(16,6)",1,0
v5.6,MTPASA_REGIONSUMMARY,28,USE_WEIGHTED_AVG,"numeric(16,6)",1,0
v5.6,MTPASA_REGIONSUMMARY,29,LRC,"numeric(12,2)",1,0
v5.6,MTPASA_REGIONSUMMARY,30,LASTCHANGED,datetime,1,0
v5.6,MTPASA_RESERVELIMIT,1,EFFECTIVEDATE,datetime,0,1
v5.6,MTPASA_RESERVELIMIT,2,VERSION_DATETIME,datetime,0,1
v5.6,MTPASA_RESERVELIMIT,3,RESERVELIMITID,varchar(20),0,1
v5.6,MTPASA_RESERVELIMIT,4,DESCRIPTION,varchar(200),1,0
v5.6,MTPASA_RESERVELIMIT,5,RHS,"numeric(16,6)",1,0
v5.6,MTPASA_RESERVELIMIT,6,LASTCHANGED,datetime,1,0
v5.6,MTPASA_RESERVELIMITSOLUTION,1,RUN_DATETIME,datetime,0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,2,RUN_NO,"numeric(3,0)",0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,3,RUNTYPE,varchar(20),0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,4,ENERGYBLOCK,datetime,0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,5,DAY,datetime,0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,6,LDCBLOCK,"numeric(3,0)",0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,7,RESERVELIMITID,varchar(20),0,1
v5.6,MTPASA_RESERVELIMITSOLUTION,8,MARGINALVALUE,"numeric(16,6)",1,0
v5.6,MTPASA_RESERVELIMITSOLUTION,9,LASTCHANGED,datetime,1,0
v5.6,MTPASA_RESERVELIMIT_REGION,1,EFFECTIVEDATE,datetime,0,1
v5.6,MTPASA_RESERVELIMIT_REGION,2,VERSION_DATETIME,datetime,0,1
v5.6,MTPASA_RESERVELIMIT_REGION,3,RESERVELIMITID,varchar(20),0,1
v5.6,MTPASA_RESERVELIMIT_REGION,4,REGIONID,varchar(20),0,1
v5.6,MTPASA_RESERVELIMIT_REGION,5,COEF,"numeric(16,6)",1,0
v5.6,MTPASA_RESERVELIMIT_REGION,6,LASTCHANGED,datetime,1,0
v5.6,MTPASA_RESERVELIMIT_SET,1,EFFECTIVEDATE,datetime,0,1
v5.6,MTPASA_RESERVELIMIT_SET,2,VERSION_DATETIME,datetime,0,1
v5.6,MTPASA_RESERVELIMIT_SET,3,RESERVELIMIT_SET_ID,varchar(20),1,0
v5.6,MTPASA_RESERVELIMIT_SET,4,DESCRIPTION,varchar(200),1,0
v5.6,MTPASA_RESERVELIMIT_SET,5,AUTHORISEDDATE,datetime,1,0
v5.6,MTPASA_RESERVELIMIT_SET,6,AUTHORISEDBY,varchar(20),1,0
v5.6,MTPASA_RESERVELIMIT_SET,7,LASTCHANGED,datetime,1,0
v5.6,NEGATIVE_RESIDUE,1,SETTLEMENTDATE,datetime,0,1
v5.6,NEGATIVE_RESIDUE,2,NRM_DATETIME,datetime,0,1
v5.6,NEGATIVE_RESIDUE,3,DIRECTIONAL_INTERCONNECTORID,varchar(30),0,1
v5.6,NEGATIVE_RESIDUE,4,NRM_ACTIVATED_FLAG,"numeric(1,0)",1,0
v5.6,NEGATIVE_RESIDUE,5,CUMUL_NEGRESIDUE_AMOUNT,"numeric(15,5)",1,0
v5.6,NEGATIVE_RESIDUE,6,CUMUL_NEGRESIDUE_PREV_TI,"numeric(15,5)",1,0
v5.6,NEGATIVE_RESIDUE,7,NEGRESIDUE_CURRENT_TI,"numeric(15,5)",1,0
v5.6,NEGATIVE_RESIDUE,8,NEGRESIDUE_PD_NEXT_TI,"numeric(15,5)",1,0
v5.6,NEGATIVE_RESIDUE,9,PRICE_REVISION,varchar(30),1,0
v5.6,NEGATIVE_RESIDUE,10,PREDISPATCHSEQNO,varchar(20),1,0
v5.6,NEGATIVE_RESIDUE,11,EVENT_ACTIVATED_DI,datetime,1,0
v5.6,NEGATIVE_RESIDUE,12,EVENT_DEACTIVATED_DI,datetime,1,0
v5.6,NEGATIVE_RESIDUE,13,DI_NOTBINDING_COUNT,"numeric(2,0)",1,0
v5.6,NEGATIVE_RESIDUE,14,DI_VIOLATED_COUNT,"numeric(2,0)",1,0
