repo,retention_tier,intra_repo_id,path_template_labeled,path_template,filename_template,filename_regex,sample_filename,anomaly,file_count_snapshot,first_seen_snapshot,last_seen_snapshot
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,INT{d3}_V{d11}_SPARE_CAPACITY_LIMITS_{d12}.CSV,INT\d{3}_V\d{1}_SPARE_CAPACITY_LIMITS_\d{1}\.CSV,INT262_V4_SPARE_CAPACITY_LIMITS_1.CSV,,1,2026-04-27T13:34:00,2026-04-27T13:34:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,INT{d3}_V{d11}_TIE_BREAKING_EVENT_{d12}.CSV,INT\d{3}_V\d{1}_TIE_BREAKING_EVENT_\d{1}\.CSV,INT381_V4_TIE_BREAKING_EVENT_1.CSV,,1,2026-04-27T13:55:00,2026-04-27T13:55:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,INT{d3}_V{d11}_TOTAL_GAS_WITHDRAWN_{d12}.CSV,INT\d{3}_V\d{1}_TOTAL_GAS_WITHDRAWN_\d{1}\.CSV,INT079_V4_TOTAL_GAS_WITHDRAWN_1.CSV,,1,2026-04-27T09:14:00,2026-04-27T09:14:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,INT{d3}_V{d11}_UPLIFT_CAP_{d12}.CSV,INT\d{3}_V\d{1}_UPLIFT_CAP_\d{1}\.CSV,INT135_V4_UPLIFT_CAP_1.CSV,,1,2026-04-27T14:09:00,2026-04-27T14:09:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,PublicRpts{d2}.zip,PublicRpts\d{2}\.zip,PublicRpts01.zip,,31,2026-04-27T11:20:00,2026-04-27T14:17:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d2}_linepack_{d1}.csv,int\d{2}_linepack_\d{1}\.csv,int89_linepack_1.csv,,1,2026-04-20T13:59:00,2026-04-20T13:59:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_{d2}.csv,int\d{3}_\d{2}\.csv,int157_13.csv,,1,2026-04-20T13:56:00,2026-04-20T13:56:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_ancillary_payments_rpt_{d1}.csv,int\d{3}_ancillary_payments_rpt_\d{1}\.csv,int117_ancillary_payments_rpt_1.csv,,1,2026-04-20T13:55:00,2026-04-20T13:55:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_actual_linepack_{d12}~{datetime}.csv,int\d{3}_v\d{1}_actual_linepack_\d{1}\~\d{14}\.csv,int128_v4_actual_linepack_1~20120908043621.csv,,2,2026-04-20T13:55:00,2026-04-20T13:55:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_allocated_injections_withdrawals_{d12}.csv,int\d{3}_v\d{1}_allocated_injections_withdrawals_\d{1}\.csv,int313_v4_allocated_injections_withdrawals_1.csv,,1,2026-04-27T10:00:00,2026-04-27T10:00:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_bid_stack_{d12}.csv,int\d{3}_v\d{1}_bid_stack_\d{1}\.csv,int314_v4_bid_stack_1.csv,,1,2026-04-27T13:54:00,2026-04-27T13:54:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_ccauction_qty_won_{d12}.csv,int\d{3}_v\d{1}_ccauction_qty_won_\d{1}\.csv,int353_v4_ccauction_qty_won_1.csv,,1,2026-04-27T10:49:00,2026-04-27T10:49:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_cctransfer_{d12}.csv,int\d{3}_v\d{1}_cctransfer_\d{1}\.csv,int348_v4_cctransfer_1.csv,,1,2026-04-27T11:52:00,2026-04-27T11:52:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_compressor_char_{d12}.csv,int\d{3}_v\d{1}_compressor_char_\d{1}\.csv,int260_v4_compressor_char_1.csv,,1,2026-04-27T08:44:00,2026-04-27T08:44:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_customer_transfers_{d12}.csv,int\d{3}_v\d{1}_customer_transfers_\d{1}\.csv,int311_v4_customer_transfers_1.csv,,1,2026-04-27T12:30:00,2026-04-27T12:30:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_details_of_organisations_{d12}.csv,int\d{3}_v\d{1}_details_of_organisations_\d{1}\.csv,int125_v7_details_of_organisations_1.csv,,2,2026-04-20T13:55:00,2026-04-27T12:27:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_ecgs_contacts_{d12}.csv,int\d{3}_v\d{1}_ecgs_contacts_\d{1}\.csv,int934_v4_ecgs_contacts_1.csv,,1,2026-04-27T13:04:00,2026-04-27T13:04:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_erftdailynslrpt_{d12}.csv,int\d{3}_v\d{1}_erftdailynslrpt_\d{1}\.csv,int871_v1_erftdailynslrpt_1.csv,,1,2026-04-27T10:34:00,2026-04-27T10:34:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_gas_quality_data_{d12}.csv,int\d{3}_v\d{1}_gas_quality_data_\d{1}\.csv,int140_v5_gas_quality_data_1.csv,,1,2026-04-27T13:33:00,2026-04-27T13:33:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_hourly_scada_pressures_at_mce_nodes_{d12}.csv,int\d{3}_v\d{1}_hourly_scada_pressures_at_mce_nodes_\d{1}\.csv,int276_v4_hourly_scada_pressures_at_mce_nodes_1.csv,,1,2026-04-27T13:34:00,2026-04-27T13:34:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_mce_factor_{d12}.csv,int\d{3}_v\d{1}_mce_factor_\d{1}\.csv,int256_v4_mce_factor_1.csv,,1,2026-04-27T12:47:00,2026-04-27T12:47:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_monthly_cumulative_imb_pos_{d12}.csv,int\d{3}_v\d{1}_monthly_cumulative_imb_pos_\d{1}\.csv,int583_v4_monthly_cumulative_imb_pos_1.csv,,1,2026-04-27T14:10:00,2026-04-27T14:10:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d1}_op_sched_{d2}.csv,int\d{3}_v\d{1}_op_sched_\d{2}\.csv,int180_v4_op_sched_77.csv,,1,2026-04-20T13:56:00,2026-04-20T13:56:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_operational_gas_{d12}.csv,int\d{3}_v\d{1}_operational_gas_\d{1}\.csv,int316_v4_operational_gas_1.csv,,1,2026-04-27T11:06:00,2026-04-27T11:06:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_price_and_withdrawals_{d12}.csv,int\d{3}_v\d{1}_price_and_withdrawals_\d{1}\.csv,int310_v4_price_and_withdrawals_1.csv,,1,2026-04-27T13:35:00,2026-04-27T13:35:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_sched_min_qty_linepack_{d12}.csv,int\d{3}_v\d{1}_sched_min_qty_linepack_\d{1}\.csv,int152_v4_sched_min_qty_linepack_1.csv,,1,2026-04-27T13:33:00,2026-04-27T13:33:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_sdpc_{d12}.csv,int\d{3}_v\d{1}_sdpc_\d{1}\.csv,int111_v4_sdpc_1.csv,,1,2026-04-20T13:54:00,2026-04-20T13:54:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_settlement_versions_{d12}.csv,int\d{3}_v\d{1}_settlement_versions_\d{1}\.csv,int538_v4_settlement_versions_1.csv,,1,2026-04-27T13:03:00,2026-04-27T13:03:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_settlements_activity_report_{d12}.csv,int\d{3}_v\d{1}_settlements_activity_report_\d{1}\.csv,int312_v1_settlements_activity_report_1.csv,,1,2026-04-20T13:57:00,2026-04-20T13:57:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_tuos_zone_postcode_map_{d12}.csv,int\d{3}_v\d{1}_tuos_zone_postcode_map_\d{1}\.csv,int284_v4_tuos_zone_postcode_map_1.csv,,1,2026-04-27T10:32:00,2026-04-27T10:32:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d1}_uplift_cap~{datetime}.csv,int\d{3}_v\d{1}_uplift_cap\~\d{14}\.csv,int135_v4_uplift_cap~20100817153329.csv,,1,2026-04-20T13:56:00,2026-04-20T13:56:00
Reports,CURRENT,VicGas,/Reports/CURRENT/VicGas/,/Reports/CURRENT/VicGas/,int{d3}_v{d11}_weighted_average_daily_prices_{d12}.csv,int\d{3}_v\d{1}_weighted_average_daily_prices_\d{1}\.csv,int042_v4_weighted_average_daily_prices_1.csv,,1,2026-04-27T07:39:00,2026-04-27T07:39:00
Reports,CURRENT,Vwa_Fcas_Prices,/Reports/CURRENT/Vwa_Fcas_Prices/,/Reports/CURRENT/Vwa_Fcas_Prices/,PUBLIC_VWAFCASPRICES_{timestamp}_{datetime}.zip,PUBLIC_VWAFCASPRICES_\d{12}_\d{14}\.zip,PUBLIC_VWAFCASPRICES_202602260000_20260227040502.zip,,60,2026-02-27T04:07:00,2026-04-27T04:15:00
Reports,CURRENT,WDR_CAPACITY_NO_SCADA,/Reports/CURRENT/WDR_CAPACITY_NO_SCADA/,/Reports/CURRENT/WDR_CAPACITY_NO_SCADA/,PUBLIC_WDR_CAPACITY_NO_SCADA_{date}_{aemo_id}.zip,PUBLIC_WDR_CAPACITY_NO_SCADA_\d{8}_\d{16}\.zip,PUBLIC_WDR_CAPACITY_NO_SCADA_20211021_0000000351232024.zip,,1649,2021-10-22T04:40:00,2026-04-27T04:43:00
Reports,CURRENT,Weekly_Constraint_Reports,/Reports/CURRENT/Weekly_Constraint_Reports/,/Reports/CURRENT/Weekly_Constraint_Reports/,Current_CCR.xlsx,Current_CCR\.xlsx,Current_CCR.xlsx,,1,2026-04-13T16:35:00,2026-04-13T16:35:00
Reports,CURRENT,Weekly_Constraint_Reports,/Reports/CURRENT/Weekly_Constraint_Reports/,/Reports/CURRENT/Weekly_Constraint_Reports/,{year}.zip,\d{4}\.zip,2026.zip,,1,2026-04-13T16:35:00,2026-04-13T16:35:00
Reports,CURRENT,Yesterdays_Bids_Reports,/Reports/CURRENT/Yesterdays_Bids_Reports/DUPLICATE/,/Reports/CURRENT/Yesterdays_Bids_Reports/DUPLICATE/,PUBLIC_YESTBID_{timestamp}_{datetime}.zip,PUBLIC_YESTBID_\d{12}_\d{14}\.zip,PUBLIC_YESTBID_201612220000_20161223040519.zip,,1,2016-12-23T04:07:00,2016-12-23T04:07:00
MMSDM,BCP_DATA_AUX,Readme_htm,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_DATA/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_DATA/,Readme.htm,Readme\.htm,Readme.htm,,123,2017-02-06T09:28:00,2025-10-17T14:05:00
MMSDM,BCP_FMT,ADG_DETAIL,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#ADG_DETAIL#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#ADG_DETAIL\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#ADG_DETAIL#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,AGGREGATE_DISPATCH_GROUP,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#AGGREGATE_DISPATCH_GROUP#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#AGGREGATE_DISPATCH_GROUP\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#AGGREGATE_DISPATCH_GROUP#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,ANCILLARY_RECOVERY_SPLIT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#ANCILLARY_RECOVERY_SPLIT#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#ANCILLARY_RECOVERY_SPLIT\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#ANCILLARY_RECOVERY_SPLIT#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,ANCILLARY_RECOVERY_SPLIT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_ANCILLARY_RECOVERY_SPLIT_{yearmonth}.fmt,PUBLIC_DVD_ANCILLARY_RECOVERY_SPLIT_\d{6}\.fmt,PUBLIC_DVD_ANCILLARY_RECOVERY_SPLIT_201501.fmt,,115,2019-09-05T15:59:00,2024-08-15T14:59:00
MMSDM,BCP_FMT,APEVENT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#APEVENT#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#APEVENT\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#APEVENT#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,APEVENT,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_APEVENT_{yearmonth}.fmt,PUBLIC_DVD_APEVENT_\d{6}\.fmt,PUBLIC_DVD_APEVENT_201510.fmt,,13,2019-09-06T14:47:00,2024-06-12T10:27:00
MMSDM,BCP_FMT,APEVENTREGION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#APEVENTREGION#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#APEVENTREGION\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#APEVENTREGION#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,APEVENTREGION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_APEVENTREGION_{yearmonth}.fmt,PUBLIC_DVD_APEVENTREGION_\d{6}\.fmt,PUBLIC_DVD_APEVENTREGION_201510.fmt,,13,2019-09-06T14:47:00,2024-06-12T10:27:00
MMSDM,BCP_FMT,AUCTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#AUCTION#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#AUCTION\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#AUCTION#FILE01#202409.fmt,,13,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,AUCTION,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_AUCTION_{yearmonth}.fmt,PUBLIC_DVD_AUCTION_\d{6}\.fmt,PUBLIC_DVD_AUCTION_201503.fmt,,79,2019-09-05T15:59:00,2024-08-15T14:59:00
MMSDM,BCP_FMT,AUCTION_CALENDAR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#AUCTION_CALENDAR#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#AUCTION_CALENDAR\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#AUCTION_CALENDAR#FILE01#202409.fmt,,7,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,AUCTION_CALENDAR,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_AUCTION_CALENDAR_{yearmonth}.fmt,PUBLIC_DVD_AUCTION_CALENDAR_\d{6}\.fmt,PUBLIC_DVD_AUCTION_CALENDAR_201501.fmt,,53,2019-09-05T15:59:00,2024-08-15T14:59:00
MMSDM,BCP_FMT,AUCTION_IC_ALLOCATIONS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#AUCTION_IC_ALLOCATIONS#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#AUCTION_IC_ALLOCATIONS\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#AUCTION_IC_ALLOCATIONS#FILE01#202408.fmt,,14,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,AUCTION_IC_ALLOCATIONS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_AUCTION_IC_ALLOCATIONS_{yearmonth}.fmt,PUBLIC_DVD_AUCTION_IC_ALLOCATIONS_\d{6}\.fmt,PUBLIC_DVD_AUCTION_IC_ALLOCATIONS_201501.fmt,,78,2019-09-05T15:59:00,2024-08-15T14:59:00
MMSDM,BCP_FMT,AUCTION_TRANCHE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#AUCTION_TRANCHE#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#AUCTION_TRANCHE\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#AUCTION_TRANCHE#FILE01#202409.fmt,,7,2024-10-08T14:53:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,AUCTION_TRANCHE,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_AUCTION_TRANCHE_{yearmonth}.fmt,PUBLIC_DVD_AUCTION_TRANCHE_\d{6}\.fmt,PUBLIC_DVD_AUCTION_TRANCHE_201501.fmt,,41,2019-09-05T15:59:00,2024-08-15T15:00:00
MMSDM,BCP_FMT,AVERAGEPRICE30,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#AVERAGEPRICE{d21}#FILE{d22}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#AVERAGEPRICE\d{2}\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#AVERAGEPRICE30#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,BIDDAYOFFER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#BIDDAYOFFER#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#BIDDAYOFFER\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#BIDDAYOFFER#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,BIDDAYOFFER,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_BIDDAYOFFER_{yearmonth}.fmt,PUBLIC_DVD_BIDDAYOFFER_\d{6}\.fmt,PUBLIC_DVD_BIDDAYOFFER_201501.fmt,,115,2019-09-05T15:59:00,2024-08-15T15:00:00
MMSDM,BCP_FMT,BIDDAYOFFER_D,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#BIDDAYOFFER_D#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#BIDDAYOFFER_D\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#BIDDAYOFFER_D#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,BIDDAYOFFER_D,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_BIDDAYOFFER_D_{yearmonth}.fmt,PUBLIC_DVD_BIDDAYOFFER_D_\d{6}\.fmt,PUBLIC_DVD_BIDDAYOFFER_D_201501.fmt,,74,2019-09-05T15:59:00,2021-03-22T13:10:00
MMSDM,BCP_FMT,BIDDUIDDETAILS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_ARCHIVE#BIDDUIDDETAILS#FILE{d2}#{yearmonth}.fmt,PUBLIC_ARCHIVE\#BIDDUIDDETAILS\#FILE\d{2}\#\d{6}\.fmt,PUBLIC_ARCHIVE#BIDDUIDDETAILS#FILE01#202408.fmt,,20,2024-09-12T15:49:00,2026-04-08T11:16:00
MMSDM,BCP_FMT,BIDDUIDDETAILS,/Data_Archive/Wholesale_Electricity/MMSDM/{year}/MMSDM_{year}_{d2}/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,/Data_Archive/Wholesale_Electricity/MMSDM/<d4>/MMSDM_<d4>_<d2>/MMSDM_Historical_Data_SQLLoader/BCP_FMT/,PUBLIC_DVD_BIDDUIDDETAILS_{yearmonth}.fmt,PUBLIC_DVD_BIDDUIDDETAILS_\d{6}\.fmt,PUBLIC_DVD_BIDDUIDDETAILS_201501.fmt,,115,2019-09-05T15:59:00,2024-08-15T15:00:00
